# Various MP prints: 
#  0->0 =0
#  0->1 =1
#  1->0 =1
#  1->1 =0
0 2 
0 0 
1 59 
9 1 
4 46 
31 5 
0 24 
9 1 
4 46 
0 0 
0 60 
0 0 
0 60 
9 1 
4 46 
9 1 
4 46 
9 1 
4 46 
52 8 
0 0 
47 1 
0 12 
59 1 
0 0 
26 6 
0 28 
26 6 
0 28 
59 1 
0 0 
59 1 
0 0 
30 6 
0 24 
52 6 
0 2 
21 3 
4 32 
58 2 
0 0 
39 7 
0 14 
23 1 
2 34 
57 3 
0 0 
53 3 
0 4 
36 6 
0 18 
56 4 
0 0 
0 0 
0 60 
42 6 
0 12 
58 2 
0 0 
58 2 
0 0 
4 0 
4 52 
48 6 
0 6 
59 1 
0 0 
0 0 
0 60 
10 2 
3 45 
16 4 
0 40 
51 1 
1 7 
0 0 
0 60 
0 0 
0 60 
56 4 
0 0 
56 4 
0 0 
0 0 
0 60 
59 1 
0 0 
12 2 
6 40 
6 2 
2 50 
3 1 
1 55 
43 5 
0 12 
3 1 
1 55 
24 6 
1 29 
2 0 
3 55 
28 8 
0 24 
5 1 
1 53 
24 0 
2 34 
16 4 
1 39 
0 0 
0 60 
58 2 
0 0 
6 0 
5 49 
58 2 
0 0 
2 0 
3 55 
2 0 
3 55 
9 1 
4 46 
14 2 
4 40 
14 2 
4 40 
14 2 
4 40 
9 1 
4 46 
59 1 
0 0 
37 1 
0 22 
0 0 
0 60 
22 4 
0 34 
31 5 
0 24 
2 0 
2 56 
0 0 
1 59 
49 1 
0 10 
2 0 
1 57 
24 2 
2 32 
0 0 
0 60 
8 0 
5 47 
0 0 
2 58 
57 1 
0 2 
57 1 
0 2 
58 2 
0 0 
0 0 
0 60 
51 3 
0 6 
37 7 
2 14 
49 1 
1 9 
45 5 
0 10 
24 6 
1 29 
24 6 
1 29 
58 2 
0 0 
37 3 
4 16 
58 2 
0 0 
20 4 
1 35 
52 6 
0 2 
55 5 
0 0 
29 5 
1 25 
55 5 
0 0 
56 4 
0 0 
56 4 
0 0 
16 4 
1 39 
16 4 
1 39 
16 4 
1 39 
14 2 
4 40 
4 0 
4 52 
24 2 
3 31 
46 2 
1 11 
24 2 
3 31 
49 1 
0 10 
57 3 
0 0 
57 1 
0 2 
30 6 
0 24 
26 4 
1 29 
2 0 
3 55 
39 3 
0 18 
33 3 
0 24 
0 0 
0 60 
12 2 
2 44 
31 9 
0 20 
33 3 
0 24 
31 5 
0 24 
49 1 
0 10 
0 0 
0 60 
0 0 
1 59 
0 0 
1 59 
59 1 
0 0 
57 3 
0 0 
53 3 
0 4 
33 7 
2 18 
28 6 
1 25 
5 1 
3 51 
59 1 
0 0 
5 1 
3 51 
42 4 
2 12 
49 3 
0 8 
43 3 
0 14 
44 4 
0 12 
41 7 
0 12 
59 1 
0 0 
22 0 
3 35 
59 1 
0 0 
0 0 
5 55 
45 7 
0 8 
39 7 
0 14 
56 2 
0 2 
56 2 
0 2 
5 1 
3 51 
59 1 
0 0 
59 1 
0 0 
47 1 
0 12 
59 1 
0 0 
37 5 
0 18 
58 2 
0 0 
46 2 
0 12 
46 2 
0 12 
46 2 
0 12 
46 2 
0 12 
46 2 
0 12 
42 8 
1 9 
25 3 
1 31 
25 3 
1 31 
57 1 
0 2 
57 1 
0 2 
14 2 
4 40 
57 1 
0 2 
52 4 
0 4 
56 4 
0 0 
30 8 
0 22 
42 4 
2 12 
59 1 
0 0 
58 2 
0 0 
58 2 
0 0 
59 1 
0 0 
59 1 
0 0 
0 0 
2 58 
42 6 
1 11 
59 1 
0 0 
56 4 
0 0 
58 2 
0 0 
58 2 
0 0 
59 1 
0 0 
56 4 
0 0 
58 2 
0 0 
56 4 
0 0 
59 1 
0 0 
29 5 
0 26 
46 2 
0 12 
56 2 
0 2 
53 5 
0 2 
37 5 
0 18 
46 2 
0 12 
56 4 
0 0 
0 0 
0 60 
0 0 
1 59 
15 1 
3 41 
57 3 
0 0 
3 1 
1 55 
7 1 
2 50 
19 5 
3 33 
48 2 
0 10 
52 8 
0 0 
47 1 
0 12 
55 5 
0 0 
18 4 
0 38 
58 2 
0 0 
44 10 
0 6 
54 6 
0 0 
58 2 
0 0 
59 1 
0 0 
56 4 
0 0 
58 2 
0 0 
57 1 
0 2 
47 3 
0 10 
4 2 
3 51 
4 0 
4 52 
54 6 
0 0 
59 1 
0 0 
41 7 
1 11 
56 2 
0 2 
25 1 
3 31 
59 1 
0 0 
59 1 
0 0 
59 1 
0 0 
57 3 
0 0 
48 2 
0 10 
48 2 
0 10 
0 0 
0 60 
8 0 
3 49 
18 4 
0 38 
2 0 
4 54 
0 0 
0 60 
55 5 
0 0 
55 5 
0 0 
49 1 
1 9 
59 1 
0 0 
57 3 
0 0 
42 4 
0 14 
15 5 
1 39 
0 0 
0 60 
33 3 
0 24 
45 1 
0 14 
59 1 
0 0 
49 3 
1 7 
25 5 
3 27 
40 4 
2 14 
59 1 
0 0 
0 0 
0 60 
9 1 
4 46 
9 1 
4 46 
34 2 
2 22 
2 0 
9 49 
57 3 
0 0 
23 5 
2 30 
18 2 
4 36 
23 3 
5 29 
9 1 
4 46 
31 5 
0 24 
39 7 
0 14 
44 4 
1 11 
37 5 
1 17 
58 2 
0 0 
59 1 
0 0 
2 0 
3 55 
2 0 
2 56 
57 3 
0 0 
39 3 
0 18 
55 3 
0 2 
4 0 
3 53 
7 1 
2 50 
59 1 
0 0 
36 8 
1 15 
6 2 
2 50 
47 3 
1 9 
49 1 
1 9 
49 1 
1 9 
43 3 
1 13 
30 6 
0 24 
0 0 
0 60 
0 0 
0 60 
0 0 
0 60 
19 1 
3 37 
31 5 
0 24 
4 0 
2 54 
59 1 
0 0 
49 1 
0 10 
53 7 
0 0 
28 6 
1 25 
9 1 
4 46 
43 5 
0 12 
59 1 
0 0 
43 3 
0 14 
52 6 
0 2 
12 2 
2 44 
27 3 
1 29 
45 3 
0 12 
53 5 
0 2 
53 5 
0 2 
56 2 
0 2 
42 2 
0 16 
42 2 
0 16 
14 2 
1 43 
17 3 
1 39 
19 1 
2 38 
37 7 
0 16 
41 3 
2 14 
0 0 
2 58 
21 5 
2 32 
44 4 
0 12 
46 2 
0 12 
17 3 
3 37 
53 5 
0 2 
46 2 
0 12 
53 5 
0 2 
58 2 
0 0 
58 2 
0 0 
47 1 
0 12 
47 1 
0 12 
52 2 
0 6 
55 5 
0 0 
42 6 
0 12 
49 5 
0 6 
56 2 
0 2 
59 1 
0 0 
49 3 
1 7 
28 6 
1 25 
4 0 
4 52 
4 2 
3 51 
4 2 
3 51 
58 2 
0 0 
25 7 
3 25 
46 2 
0 12 
58 2 
0 0 
43 3 
1 13 
59 1 
0 0 
49 5 
0 6 
2 0 
3 55 
57 1 
0 2 
38 4 
2 16 
51 3 
0 6 
51 3 
0 6 
59 1 
0 0 
49 1 
1 9 
0 0 
0 60 
26 0 
3 31 
3 1 
1 55 
57 3 
0 0 
56 2 
0 2 
44 6 
0 10 
33 3 
1 23 
4 0 
3 53 
10 2 
4 44 
58 2 
0 0 
47 1 
0 12 
18 2 
3 37 
10 0 
4 46 
3 1 
1 55 
6 2 
2 50 
59 1 
0 0 
5 1 
5 49 
18 2 
3 37 
59 1 
0 0 
31 3 
4 22 
8 0 
5 47 
0 0 
2 58 
51 3 
0 6 
18 2 
4 36 
29 3 
1 27 
41 3 
0 16 
31 3 
2 24 
0 0 
0 60 
51 1 
1 7 
48 2 
0 10 
35 7 
0 18 
23 3 
5 29 
9 1 
7 43 
9 1 
4 46 
57 3 
0 0 
59 1 
0 0 
54 4 
0 2 
58 2 
0 0 
56 4 
0 0 
57 3 
0 0 
25 3 
1 31 
25 3 
1 31 
58 2 
0 0 
42 6 
0 12 
49 3 
0 8 
2 0 
5 53 
59 1 
0 0 
59 1 
0 0 
49 1 
0 10 
49 1 
0 10 
44 4 
0 12 
47 1 
0 12 
12 2 
2 44 
45 3 
0 12 
59 1 
0 0 
6 0 
5 49 
59 1 
0 0 
57 1 
0 2 
57 1 
0 2 
57 1 
0 2 
59 1 
0 0 
31 5 
0 24 
18 2 
4 36 
58 2 
0 0 
46 2 
0 12 
47 7 
1 5 
37 1 
0 22 
41 7 
1 11 
55 5 
0 0 
59 1 
0 0 
59 1 
0 0 
0 0 
1 59 
58 2 
0 0 
59 1 
0 0 
59 1 
0 0 
57 3 
0 0 
0 0 
0 60 
50 2 
1 7 
0 0 
0 60 
0 0 
2 58 
0 0 
2 58 
0 0 
2 58 
50 2 
1 7 
42 4 
0 14 
50 2 
1 7 
50 2 
1 7 
0 0 
2 58 
19 3 
0 38 
58 2 
0 0 
38 4 
0 18 
55 1 
0 4 
59 1 
0 0 
59 1 
0 0 
12 4 
1 43 
47 1 
0 12 
41 3 
2 14 
58 2 
0 0 
46 2 
0 12 
46 2 
0 12 
24 2 
2 32 
8 2 
1 49 
4 0 
2 54 
12 0 
2 46 
57 3 
0 0 
21 3 
1 35 
52 4 
0 4 
57 3 
0 0 
37 1 
0 22 
59 1 
0 0 
39 9 
0 12 
31 5 
0 24 
52 2 
0 6 
0 0 
1 59 
9 1 
4 46 
8 0 
5 47 
4 0 
2 54 
9 1 
4 46 
9 1 
4 46 
4 0 
2 54 
9 1 
4 46 
0 0 
1 59 
5 1 
2 52 
31 5 
0 24 
49 3 
1 7 
59 1 
0 0 
33 7 
0 20 
20 4 
2 34 
10 2 
4 44 
7 1 
6 46 
58 2 
0 0 
8 2 
3 47 
37 5 
4 14 
49 1 
0 10 
2 0 
2 56 
50 2 
0 8 
0 0 
0 60 
41 7 
0 12 
18 2 
4 36 
23 3 
5 29 
59 1 
0 0 
56 2 
0 2 
32 4 
1 23 
0 0 
3 57 
38 6 
0 16 
56 2 
0 2 
50 2 
0 8 
59 1 
0 0 
47 1 
0 12 
22 4 
1 33 
55 1 
0 4 
55 1 
0 4 
55 1 
0 4 
59 1 
0 0 
58 2 
0 0 
2 0 
3 55 
59 1 
0 0 
56 2 
0 2 
57 3 
0 0 
57 3 
0 0 
58 2 
0 0 
5 1 
1 53 
5 1 
1 53 
0 0 
0 60 
48 2 
0 10 
17 5 
0 38 
0 0 
1 59 
59 1 
0 0 
37 1 
0 22 
56 4 
0 0 
43 3 
1 13 
43 3 
1 13 
52 2 
0 6 
44 6 
0 10 
49 5 
0 6 
56 4 
0 0 
28 0 
3 29 
59 1 
0 0 
59 1 
0 0 
59 1 
0 0 
59 1 
0 0 
48 8 
0 4 
23 5 
1 31 
55 5 
0 0 
59 1 
0 0 
54 2 
0 4 
50 6 
0 4 
0 0 
3 57 
18 2 
4 36 
18 2 
4 36 
51 5 
0 4 
18 2 
4 36 
51 5 
0 4 
38 4 
0 18 
4 0 
2 54 
59 1 
0 0 
0 0 
2 58 
59 1 
0 0 
12 2 
2 44 
31 5 
0 24 
49 1 
0 10 
41 3 
0 16 
8 0 
5 47 
9 1 
4 46 
2 0 
4 54 
8 0 
5 47 
9 1 
4 46 
57 3 
0 0 
59 1 
0 0 
6 0 
6 48 
41 7 
0 12 
59 1 
0 0 
59 1 
0 0 
59 1 
0 0 
59 1 
0 0 
48 2 
1 9 
44 4 
0 12 
23 3 
5 29 
9 1 
4 46 
9 1 
4 46 
57 3 
0 0 
56 2 
0 2 
58 2 
0 0 
59 1 
0 0 
37 7 
1 15 
28 2 
1 29 
0 0 
4 56 
27 7 
3 23 
14 2 
1 43 
6 0 
2 52 
23 5 
3 29 
59 1 
0 0 
54 6 
0 0 
56 4 
0 0 
55 3 
0 2 
59 1 
0 0 
22 0 
4 34 
44 6 
1 9 
42 4 
0 14 
46 4 
1 9 
58 2 
0 0 
59 1 
0 0 
58 2 
0 0 
43 5 
0 12 
23 5 
1 31 
33 3 
0 24 
18 2 
4 36 
9 1 
7 43 
59 1 
0 0 
59 1 
0 0 
59 1 
0 0 
59 1 
0 0 
2 0 
5 53 
56 2 
0 2 
59 1 
0 0 
39 7 
0 14 
59 1 
0 0 
59 1 
0 0 
59 1 
0 0 
46 2 
0 12 
58 2 
0 0 
28 4 
2 26 
59 1 
0 0 
57 3 
0 0 
54 4 
0 2 
54 6 
0 0 
52 2 
0 6 
42 4 
1 13 
55 5 
0 0 
23 5 
2 30 
18 2 
4 36 
36 8 
0 16 
57 3 
0 0 
57 3 
0 0 
3 1 
1 55 
27 3 
1 29 
42 4 
0 14 
42 4 
0 14 
59 1 
0 0 
0 0 
2 58 
59 1 
0 0 
49 1 
1 9 
59 1 
0 0 
58 2 
0 0 
59 1 
0 0 
56 2 
0 2 
56 2 
0 2 
58 2 
0 0 
53 5 
0 2 
12 2 
0 46 
22 0 
4 34 
40 2 
1 17 
40 2 
1 17 
40 2 
1 17 
9 1 
1 49 
24 4 
1 31 
49 1 
2 8 
49 1 
2 8 
23 5 
1 31 
49 1 
0 10 
57 1 
0 2 
58 2 
0 0 
59 1 
0 0 
55 5 
0 0 
56 4 
0 0 
59 1 
0 0 
37 7 
1 15 
59 1 
0 0 
55 5 
0 0 
38 4 
1 17 
56 4 
0 0 
56 4 
0 0 
58 2 
0 0 
53 5 
0 2 
59 1 
0 0 
33 3 
4 20 
32 4 
3 21 
49 1 
0 10 
9 1 
6 44 
35 1 
0 24 
31 5 
0 24 
0 0 
4 56 
6 0 
6 48 
59 1 
0 0 
32 4 
2 22 
40 2 
2 16 
10 0 
2 48 
10 2 
5 43 
12 4 
1 43 
53 5 
0 2 
42 6 
0 12 
0 0 
0 60 
0 0 
0 60 
37 5 
0 18 
37 5 
0 18 
37 5 
0 18 
18 2 
4 36 
40 6 
0 14 
10 2 
3 45 
48 2 
1 9 
51 3 
0 6 
55 1 
0 4 
0 0 
1 59 
53 3 
0 4 
0 0 
0 60 
47 1 
0 12 
39 9 
0 12 
2 0 
5 53 
47 3 
2 8 
45 5 
0 10 
56 4 
0 0 
0 0 
0 60 
58 2 
0 0 
0 0 
0 60 
48 2 
0 10 
28 4 
3 25 
58 2 
0 0 
58 2 
0 0 
43 1 
1 15 
59 1 
0 0 
31 3 
2 24 
58 2 
0 0 
59 1 
0 0 
57 1 
0 2 
57 1 
0 2 
57 1 
0 2 
58 2 
0 0 
58 2 
0 0 
19 1 
2 38 
56 4 
0 0 
59 1 
0 0 
37 3 
1 19 
57 1 
0 2 
57 1 
0 2 
57 1 
0 2 
44 4 
0 12 
8 2 
3 47 
59 1 
0 0 
36 8 
0 16 
54 4 
0 2 
56 2 
0 2 
59 1 
0 0 
49 7 
0 4 
48 2 
0 10 
0 0 
0 60 
59 1 
0 0 
58 2 
0 0 
52 8 
0 0 
58 2 
0 0 
14 2 
4 40 
57 3 
0 0 
55 5 
0 0 
56 4 
0 0 
40 2 
1 17 
55 5 
0 0 
0 0 
3 57 
44 4 
0 12 
57 1 
0 2 
0 0 
0 60 
0 0 
1 59 
36 8 
0 16 
59 1 
0 0 
56 2 
0 2 
59 1 
0 0 
26 2 
3 29 
0 0 
0 60 
24 6 
1 29 
8 0 
7 45 
42 6 
0 12 
59 1 
0 0 
0 0 
0 60 
0 0 
2 58 
12 4 
1 43 
38 4 
1 17 
59 1 
0 0 
58 2 
0 0 
58 2 
0 0 
59 1 
0 0 
59 1 
0 0 
0 0 
1 59 
45 1 
0 14 
48 2 
0 10 
0 0 
0 60 
15 3 
2 40 
38 4 
1 17 
9 3 
2 46 
24 4 
1 31 
56 4 
0 0 
23 3 
5 29 
57 3 
0 0 
47 3 
1 9 
14 2 
1 43 
14 2 
1 43 
43 3 
1 13 
14 2 
3 41 
8 0 
2 50 
59 1 
0 0 
59 1 
0 0 
59 1 
0 0 
59 1 
0 0 
54 6 
0 0 
23 1 
2 34 
47 1 
1 11 
47 1 
1 11 
46 2 
0 12 
57 1 
0 2 
56 2 
0 2 
44 4 
0 12 
37 3 
4 16 
59 1 
0 0 
59 1 
0 0 
4 0 
4 52 
59 1 
0 0 
43 3 
0 14 
59 1 
0 0 
52 4 
0 4 
44 4 
1 11 
24 0 
2 34 
56 2 
0 2 
55 5 
0 0 
56 4 
0 0 
59 1 
0 0 
59 1 
0 0 
54 6 
0 0 
59 1 
0 0 
23 1 
2 34 
54 2 
0 4 
0 0 
0 60 
0 0 
0 60 
0 0 
0 60 
28 0 
4 28 
38 6 
0 16 
58 2 
0 0 
24 0 
3 33 
39 7 
0 14 
47 1 
0 12 
56 4 
0 0 
8 0 
4 48 
38 4 
1 17 
33 3 
0 24 
18 4 
1 37 
5 1 
4 50 
5 1 
5 49 
5 1 
5 49 
5 1 
5 49 
56 4 
0 0 
54 4 
0 2 
24 6 
1 29 
45 5 
1 9 
37 1 
0 22 
33 3 
0 24 
58 2 
0 0 
58 2 
0 0 
59 1 
0 0 
39 7 
0 14 
0 0 
1 59 
27 3 
1 29 
58 2 
0 0 
47 1 
0 12 
51 3 
0 6 
55 5 
0 0 
5 1 
3 51 
5 1 
3 51 
59 1 
0 0 
53 5 
0 2 
49 1 
1 9 
59 1 
0 0 
6 0 
4 50 
56 4 
0 0 
45 3 
0 12 
44 2 
0 14 
0 0 
1 59 
0 0 
0 60 
57 3 
0 0 
31 5 
0 24 
25 1 
3 31 
58 2 
0 0 
34 2 
0 24 
34 2 
0 24 
9 1 
4 46 
59 1 
0 0 
59 1 
0 0 
51 1 
0 8 
57 3 
0 0 
58 2 
0 0 
58 2 
0 0 
59 1 
0 0 
59 1 
0 0 
59 1 
0 0 
15 3 
2 40 
21 5 
1 33 
37 5 
0 18 
37 5 
0 18 
59 1 
0 0 
23 3 
5 29 
38 4 
0 18 
23 5 
1 31 
24 6 
1 29 
19 3 
2 36 
19 3 
2 36 
14 2 
2 42 
49 5 
0 6 
0 0 
3 57 
25 1 
2 32 
42 2 
0 16 
42 2 
0 16 
53 3 
0 4 
11 1 
6 42 
59 1 
0 0 
59 1 
0 0 
14 2 
1 43 
14 2 
2 42 
30 8 
0 22 
30 8 
0 22 
47 1 
0 12 
36 8 
0 16 
8 0 
5 47 
0 0 
4 56 
49 1 
1 9 
23 3 
5 29 
23 3 
5 29 
59 1 
0 0 
58 2 
0 0 
59 1 
0 0 
57 1 
0 2 
59 1 
0 0 
38 4 
0 18 
0 0 
0 60 
20 6 
3 31 
59 1 
0 0 
4 0 
4 52 
14 2 
4 40 
59 1 
0 0 
59 1 
0 0 
9 1 
3 47 
14 2 
4 40 
27 7 
3 23 
59 1 
0 0 
44 4 
0 12 
0 0 
0 60 
6 0 
3 51 
0 0 
0 60 
35 1 
0 24 
30 0 
3 27 
0 0 
0 60 
0 0 
0 60 
0 0 
0 60 
0 0 
0 60 
0 0 
0 60 
0 0 
0 60 
0 0 
0 60 
0 0 
0 60 
0 0 
0 60 
0 0 
0 60 
0 0 
0 60 
0 0 
0 60 
59 1 
0 0 
59 1 
0 0 
59 1 
0 0 
35 3 
1 21 
59 1 
0 0 
56 4 
0 0 
16 6 
1 37 
49 1 
0 10 
52 6 
0 2 
39 3 
2 16 
55 3 
0 2 
59 1 
0 0 
46 2 
0 12 
6 0 
1 53 
38 6 
0 16 
40 2 
0 18 
12 2 
2 44 
44 4 
0 12 
52 6 
0 2 
59 1 
0 0 
59 1 
0 0 
46 2 
0 12 
43 3 
0 14 
57 3 
0 0 
55 5 
0 0 
58 2 
0 0 
58 2 
0 0 
47 1 
0 12 
24 4 
1 31 
24 4 
1 31 
14 0 
3 43 
54 6 
0 0 
37 7 
2 14 
35 1 
1 23 
35 1 
1 23 
43 3 
0 14 
49 1 
