# Various MP prints: 
#  0->0 =0
#  0->1 =2.001
#  1->0 =1
#  1->1 =0
10 0 
14 36 
14 0 
6 40 
56 4 
0 0 
29 1 
8 22 
57 3 
0 0 
30 2 
5 23 
47 1 
4 8 
18 0 
6 36 
6 0 
8 46 
6 0 
2 52 
18 0 
4 38 
39 1 
5 15 
58 2 
0 0 
35 1 
5 19 
24 0 
6 30 
12 0 
11 37 
34 0 
3 23 
16 0 
5 39 
59 1 
0 0 
2 0 
6 52 
43 1 
4 12 
2 0 
5 53 
59 1 
0 0 
46 4 
1 9 
51 3 
1 5 
47 1 
0 12 
59 1 
0 0 
30 0 
7 23 
10 0 
8 42 
10 0 
7 43 
37 1 
0 22 
53 1 
1 5 
8 0 
3 49 
47 3 
0 10 
34 2 
4 20 
59 1 
0 0 
2 0 
5 53 
34 2 
4 20 
52 2 
2 4 
20 0 
12 28 
10 0 
6 44 
53 1 
2 4 
50 2 
1 7 
46 2 
0 12 
49 1 
0 10 
44 0 
6 10 
32 0 
2 26 
55 1 
1 3 
22 0 
1 37 
59 1 
0 0 
47 1 
0 12 
59 1 
0 0 
33 1 
6 20 
47 1 
4 8 
58 2 
0 0 
20 0 
7 33 
48 2 
0 10 
48 2 
0 10 
59 1 
0 0 
41 1 
3 15 
47 1 
2 10 
48 2 
3 7 
26 0 
6 28 
41 1 
0 18 
41 1 
0 18 
38 0 
7 15 
57 3 
0 0 
53 3 
2 2 
0 0 
3 57 
14 0 
10 36 
49 1 
1 9 
47 1 
2 10 
57 3 
0 0 
8 0 
7 45 
51 1 
2 6 
6 0 
4 50 
58 2 
0 0 
47 1 
3 9 
32 0 
5 23 
35 1 
2 22 
31 1 
5 23 
31 1 
5 23 
46 2 
0 12 
45 3 
0 12 
48 2 
3 7 
48 2 
3 7 
59 1 
0 0 
59 1 
0 0 
59 1 
0 0 
59 1 
0 0 
42 0 
3 15 
42 0 
3 15 
44 0 
3 13 
44 0 
3 13 
55 1 
2 2 
59 1 
0 0 
4 0 
9 47 
55 1 
2 2 
57 1 
0 2 
2 0 
4 54 
48 2 
0 10 
20 0 
5 35 
47 1 
0 12 
49 1 
0 10 
42 0 
6 12 
22 0 
4 34 
22 0 
4 34 
24 0 
5 31 
47 1 
0 12 
8 0 
7 45 
41 1 
1 17 
41 1 
1 17 
49 1 
0 10 
41 1 
6 12 
59 1 
0 0 
59 1 
0 0 
59 1 
0 0 
32 0 
4 24 
22 0 
11 27 
52 0 
3 5 
8 0 
8 44 
58 2 
0 0 
8 0 
10 42 
8 0 
5 47 
59 1 
0 0 
34 0 
4 22 
59 1 
0 0 
22 0 
7 31 
32 0 
4 24 
58 2 
0 0 
58 2 
0 0 
46 2 
0 12 
2 0 
4 54 
2 0 
2 56 
44 0 
3 13 
58 2 
0 0 
6 0 
9 45 
46 2 
1 11 
59 1 
0 0 
59 1 
0 0 
59 1 
0 0 
59 1 
0 0 
59 1 
0 0 
58 2 
0 0 
47 1 
0 12 
34 0 
4 22 
32 0 
4 24 
30 0 
4 26 
30 0 
4 26 
48 0 
4 8 
48 0 
4 8 
33 1 
4 22 
33 1 
5 21 
34 0 
4 22 
30 0 
4 26 
30 0 
4 26 
30 0 
4 26 
30 0 
4 26 
30 0 
4 26 
30 0 
4 26 
30 0 
4 26 
59 1 
0 0 
59 1 
0 0 
46 2 
0 12 
46 2 
0 12 
24 2 
2 32 
56 0 
2 2 
59 1 
0 0 
44 4 
0 12 
44 4 
0 12 
51 1 
3 5 
29 1 
6 24 
58 2 
0 0 
46 2 
0 12 
46 2 
0 12 
8 0 
4 48 
24 2 
1 33 
55 1 
2 2 
30 0 
5 25 
59 1 
0 0 
59 1 
0 0 
59 1 
0 0 
4 0 
5 51 
4 0 
5 51 
12 0 
8 40 
59 1 
