POS	prob01	prob10
1349	1.145	0.2385
1350	1.145	0.2385
1351	1.145	0.2385
1352	1.145	0.2385
1353	1.145	0.2385
1354	1.145	0.2385
1355	3.186	3.119
1356	2.384	2.365
1357	2.054	2.236
1358	1.944	6.388
1359	2.054	2.236
1360	11.68	11.15
1361	8.098	7.625
1362	1.592	1.302
1363	13	12.11
1364	1.677	7.483
1365	4.002	6.436
1366	2.054	2.236
1367	2.454	1.503
1368	0.8627	1.181
1369	8.554	4.737
1370	1.464	2.047
1371	5.341	2.044
1372	10.31	9.675
1373	1.733	9.4
1374	2.394	2.061
1375	2.054	2.236
1376	2.454	1.503
1377	2.363	3.943
1378	7.228	7.925
1379	7.624	8.877
1380	3.549	4.369
1381	3.655	3.778
1382	1.207	0.8434
1383	8.176	1.55
1384	8.176	1.55
1385	4.918	1.361
1386	11.39	11.51
1387	11.16	7.262
1388	1.757	1.937
1389	1.757	1.937
1390	2.363	3.943
1391	3.143	4.438
1392	7.662	8.591
1393	8.213	11.71
1394	2.395	6.971
1395	8.669	7.965
1396	2.054	2.236
1397	1.145	0.2385
1398	2.224	4.555
1399	6.926	6.654
1400	3.854	4.74
1401	2.054	2.236
1402	7.295	3.783
1403	8.176	1.55
1404	2.363	3.943
1405	2.363	3.943
1406	4.806	8.905
1407	4.806	8.905
1408	12.4	11.53
1409	2.384	2.365
1410	3.475	4.242
1411	2.054	2.236
1412	2.454	1.503
1413	3.655	3.778
1414	8.176	1.55
1415	3.143	4.438
1416	2.227	2.897
1417	1.745	1.937
1418	1.514	4.473
1419	7.481	7.726
1420	9.903	12.05
1421	2.054	2.236
1422	3.176	3.114
1423	7.183	8.462
1424	9.288	8.247
1425	1.924	1.688
1426	10.25	3.837
1427	9.999	2.312
1428	2.584	6.88
1429	2.284	9.66
1430	2.247	2.608
1431	7.624	8.877
1432	4.12	7.158
1433	7.098	8.735
1434	2.15	1.413
1435	2.054	2.236
1436	2.054	2.236
1437	10.75	10.89
1438	2.645	4.38
1439	9.051	10.26
1440	1.27	3.115
1441	11.47	12.39
1442	2.041	3.259
1443	2.048	2.392
1444	4.697	1.575
1445	2.384	2.365
1446	2.384	2.365
1447	4.837	3.497
1448	6.185	8.924
1449	5.18	5.592
1450	2.054	2.236
1451	5.188	7.048
1452	1.425	2.254
1453	2.024	4.801
1454	7.183	8.462
1455	12.48	12.37
1456	2.363	3.943
1457	4.315	3.424
1458	1.35	1.994
1459	5.18	5.592
1460	9.673	3.322
1461	8.788	9.403
1462	8.113	8.75
1463	2.054	2.236
1464	8.487	10.13
1465	2.658	4.393
1466	1.179	0.7692
1467	3.425	3.941
1468	5.303	3.332
1469	5.303	3.332
1470	3.642	4.718
1471	3.642	4.718
1472	2.454	1.503
1473	5.18	5.592
1474	1.145	0.2385
1475	1.425	2.254
1476	1.833	0.9852
1477	4.918	1.361
1478	2.234	2.264
1479	2.885	4.385
1480	6.206	8.937
1481	9.535	9.56
1482	5.18	5.592
1483	11.61	11.05
1484	2.007	1.174
1485	1.145	0.2385
1486	1.145	0.2385
1487	2.054	2.236
1488	2.054	2.236
1489	3.094	3.237
1490	3.094	3.237
1491	1.145	0.2385
1492	1.145	0.2385
1493	3.354	4.702
1494	7.118	1.675
1495	7.941	6.623
1496	2.297	2.171
1497	6.621	6.26
1498	3.716	5.046
1499	2.054	2.236
1500	1.16	1.235
1501	8.353	9.808
1502	2.617	1.239
1503	8.098	7.625
1504	3.354	4.702
1505	1.425	2.254
1506	1.425	2.254
1507	3.001	3.185
1508	13	12.11
1509	4.146	2.123
1510	9.342	10.3
1511	10.27	2.789
1512	4.481	7.124
1513	2.769	5.046
1514	2.098	1.096
1515	6.185	8.924
1516	6.185	8.924
1517	12.93	13.05
1518	7.428	3.57
1519	4.147	2.22
1520	1.145	0.2385
1521	8.12	9.004
1522	6.303	8.968
1523	8.218	6.286
1524	8.634	11.7
1525	3.688	6.617
1526	11.83	11.35
1527	1.613	1.445
1528	8.834	2.897
1529	4.45	1.864
1530	4.146	2.123
1531	9.233	8.522
1532	2.054	2.236
1533	2.054	2.236
1534	4.599	5.35
1535	1.592	1.302
1536	8.176	1.55
1537	8.176	1.55
1538	8.834	2.897
1539	9.682	9.626
1540	9.682	9.626
1541	6.262	7.874
1542	14.19	14.33
1543	8.02	1.899
1544	1.425	2.254
1545	7.481	7.726
1546	9.156	1.683
1547	3.521	3.012
1548	6.185	8.924
1549	4.806	8.905
1550	4.806	8.905
1551	7.624	8.877
1552	2.465	3.26
1553	2.114	0.2815
1554	1.594	0.8985
1555	10.5	10.79
1556	2.234	2.264
1557	1.145	0.2385
1558	1.145	0.2385
1559	4.45	1.864
1560	1.145	0.2385
1561	4.45	1.864
1562	1.745	1.937
1563	1.145	0.2385
1564	4.45	1.864
1565	1.644	1.593
1566	2.297	0.9856
1567	1.145	0.2385
1568	1.425	2.254
1569	2.923	1.446
1570	1.145	0.2385
1571	2.297	0.9856
1572	4.45	1.864
1573	1.145	0.2385
1574	3.094	3.237
1575	8.113	8.75
1576	2.297	0.9856
1577	1.425	2.254
1578	8.937	9.109
1579	2.297	0.9856
1580	9.339	9.322
1581	1.145	0.2385
1582	10.67	9.343
1583	7.085	7.757
1584	1.514	4.473
1585	8.906	8.195
1586	5.074	1.351
1587	9.999	2.312
1588	1.514	4.473
1589	2.297	0.9856
1590	2.297	0.9856
1591	3.549	4.369
1592	7.087	2.558
1593	7.087	2.558
1594	2.054	2.236
1595	3.642	4.718
1596	3.642	4.718
1597	3.56	2.685
1598	4.146	2.123
1599	9.233	8.522
1600	4.146	2.123
1601	1.895	1.452
1602	2.054	2.236
1603	2.454	1.503
1604	5.18	5.592
1605	2.454	1.503
1606	5.18	5.592
1607	2.454	1.503
1608	2.454	1.503
1609	2.454	1.503
1610	5.18	5.592
1611	2.454	1.503
1612	5.18	5.592
1613	2.454	1.503
1614	2.454	1.503
1615	5.18	5.592
1616	10.34	9.752
1617	2.054	2.236
1618	2.645	4.38
1619	11.19	10.27
1620	1.145	0.2385
1621	1.145	0.2385
1622	7.791	7.48
1623	8.719	3.985
1624	4.481	7.124
1625	4.089	4.619
1626	7.085	7.757
1627	5.986	6.15
1628	5.986	6.15
1629	5.986	6.15
1630	6.657	3.195
1631	2.454	1.503
1632	2.454	1.503
1633	3.001	3.185
1634	3.001	3.185
1635	3.001	3.185
1636	3.001	3.185
1637	12.4	11.53
1638	8.298	7.512
1639	2.711	3.268
1640	3.061	2.632
1641	6.657	3.195
1642	2.054	2.236
1643	2.054	2.236
1644	2.054	2.236
1645	7.624	8.877
1646	2.054	2.236
1647	2.054	2.236
1648	1.745	1.937
1649	2.054	2.236
1650	1.745	1.937
1651	7.598	5.209
1652	7.298	4.058
1653	9.517	9.416
1654	2.363	3.943
1655	8.569	9.22
1656	7.357	4.876
1657	2.808	2.746
1658	9.24	6.219
1659	9.24	6.219
1660	9.24	6.219
1661	10.36	7.289
1662	4.787	1.878
1663	4.146	2.123
1664	1.145	0.2385
1665	4.45	1.864
1666	4.146	2.123
1667	9.233	8.522
1668	4.146	2.123
1669	4.146	2.123
1670	9.233	8.522
1671	4.146	2.123
1672	4.146	2.123
1673	9.233	8.522
1674	4.146	2.123
1675	1.145	0.2385
1676	4.45	1.864
1677	4.146	2.123
1678	9.233	8.522
1679	4.146	2.123
1680	4.146	2.123
1681	9.233	8.522
1682	8.182	5.002
1683	12.19	13.38
1684	8.925	1.563
1685	3.087	1.178
1686	3.087	1.178
1687	1.207	0.8434
1688	8.925	1.563
1689	8.925	1.563
1690	10.36	7.289
1691	1.179	0.7692
1692	1.145	0.2385
1693	2.054	2.236
1694	5.074	1.351
1695	5.074	1.351
1696	6.97	9.235
1697	7.624	8.877
1698	9.682	9.626
1699	6.751	4.919
1700	6.573	6.479
1701	2.054	2.236
1702	2.087	7.039
1703	8.176	1.55
1704	8.176	1.55
1705	8.834	2.897
1706	8.176	1.55
1707	2.297	0.9856
1708	1.592	1.302
1709	2.114	0.2815
1710	9.673	3.322
1711	6.879	4.747
1712	2.384	2.365
1713	7.085	7.757
1714	1.514	4.473
1715	1.514	4.473
1716	4.84	7.799
1717	4.84	7.799
1718	8.669	7.965
1719	2.384	2.365
1720	2.923	1.446
1721	2.297	0.9856
1722	4.249	7.032
1723	2.252	6.451
1724	2.054	2.236
1725	3.785	2.693
1726	4.424	1.201
1727	2.216	1.262
1728	1.625	5.671
1729	3.151	6.434
1730	4.008	6.276
1731	4.089	4.619
1732	5.108	1.604
1733	1.145	0.2385
1734	2.054	2.236
1735	8.011	6.422
1736	5.501	7.648
1737	2.054	2.236
1738	2.048	2.392
1739	6.314	3.804
1740	2.566	6.228
1741	2.566	6.228
1742	3.847	4.993
1743	8.502	7.603
1744	8.865	7.75
1745	7.084	8.033
1746	6.657	3.195
1747	6.657	3.195
1748	7.624	8.877
1749	7.624	8.877
1750	2.384	2.365
1751	2.054	2.236
1752	3.716	5.046
1753	2.054	2.236
1754	7.624	8.877
1755	1.733	9.4
1756	7.098	8.735
1757	4.481	7.124
1758	2.054	2.236
1759	2.054	2.236
1760	2.454	1.503
1761	3.354	4.702
1762	4.179	6.873
1763	1.587	1.943
1764	3.176	3.114
1765	6.836	6.796
1766	6.836	6.796
1767	3.716	5.046
1768	3.716	5.046
1769	2.384	2.365
1770	7.295	3.783
1771	2.054	2.236
1772	7.098	8.735
1773	7.098	8.735
1774	4.089	4.619
1775	2.454	1.503
1776	1.545	4.092
1777	3.655	3.778
1778	1.207	0.8434
1779	1.207	0.8434
1780	3.275	3.716
1781	3.275	3.716
1782	7.481	7.726
1783	11.39	11.51
1784	7.94	4.12
1785	8.384	9.382
1786	2.576	8.335
1787	12.72	12.3
1788	1.592	1.302
1789	2.454	1.503
1790	12.02	8.598
1791	1.145	0.2385
1792	1.145	0.2385
1793	2.454	1.503
1794	11.39	11.51
1795	2.234	2.264
1796	5.18	5.592
1797	8.784	8.522
1798	10.11	9.851
1799	7.467	9.933
1800	7.182	8.455
1801	1.207	0.8434
1802	1.179	0.7692
1803	1.179	0.7692
1804	8.2	6.8
1805	2.054	2.236
1806	2.054	2.236
1807	2.384	2.365
1808	1.122	2.073
1809	1.145	0.2385
1810	1.145	0.2385
1811	1.145	0.2385
1812	5.67	1.228
1813	1.876	3.215
1814	1.145	0.2385
1815	8.793	2.115
1816	2.768	1.347
1817	1.613	1.445
1818	4.687	2.746
1819	1.613	1.445
1820	2.477	1.492
1821	3.342	6.614
1822	1.145	0.2385
1823	8.22	8.138
1824	8.22	8.138
1825	0.9371	0.7024
1826	4.481	7.124
1827	4.481	7.124
1828	0.3326	1.033
1829	3.362	6.163
1830	2.384	2.365
1831	2.054	2.236
1832	2.054	2.236
1833	2.054	2.236
1834	3.614	1.19
1835	11.13	11.19
1836	1.592	1.302
1837	2.384	2.365
1838	1.788	4.869
1839	2.048	2.392
1840	2.048	2.392
1841	1.762	4.845
1842	1.762	4.845
1843	1.745	1.937
1844	7.08	6.841
1845	11.53	13.89
1846	2.814	2.791
1847	3.549	4.369
1848	5.961	7.639
1849	3.151	4.444
1850	2.054	2.236
1851	2.054	2.236
1852	1.939	6.25
1853	6.926	6.654
1854	3.151	6.434
1855	4.008	6.276
1856	2.252	6.451
1857	1.625	5.671
1858	8.502	7.603
1859	4.788	8.065
1860	4.806	8.905
1861	0.9371	0.7024
1862	0.9371	0.7024
1863	7.874	8.354
1864	6.671	7.06
1865	6.671	7.06
1866	6.671	7.06
1867	4.481	7.124
1868	0.3326	1.033
1869	7.481	7.726
1870	8.113	8.75
1871	2.885	4.385
1872	7.085	7.757
1873	1.514	4.473
1874	1.514	4.473
1875	1.514	4.473
1876	8.113	8.75
1877	8.113	8.75
1878	7.085	7.757
1879	1.514	4.473
1880	9.152	11.77
1881	13.07	12.41
1882	3.047	5.142
1883	9.533	12.22
1884	2.814	2.791
1885	9.584	6.669
1886	10.46	3.358
1887	2.048	2.392
1888	4.179	6.873
1889	3.425	3.941
1890	6.208	6.131
1891	5.108	1.604
1892	7.481	7.726
1893	10.36	7.289
1894	1.582	1.398
1895	2.384	2.365
1896	4.297	7.796
1897	11.5	11.44
1898	11.5	11.44
1899	7.086	10.53
1900	7.086	10.53
1901	7.023	7.7
1902	7.481	7.726
1903	10.36	7.289
1904	7.481	7.726
1905	7.481	7.726
1906	7.481	7.726
1907	7.085	7.757
1908	7.085	7.757
1909	8.213	11.71
1910	8.213	11.71
1911	8.213	11.71
1912	1.207	0.8434
1913	8.12	9.004
1914	4.84	7.799
1915	2.788	8.609
1916	7.085	7.757
1917	13.8	12.7
1918	2.576	8.335
1919	3.04	2.906
1920	8.299	7.423
1921	1.145	0.2385
1922	4.747	9.715
1923	10.5	10.79
1924	8.113	8.75
1925	7.481	7.726
1926	7.085	7.757
1927	1.514	4.473
1928	7.481	7.726
1929	3.176	3.114
1930	2.048	2.392
1931	1.073	9.159
1932	4.666	2.478
1933	1.145	0.2385
1934	1.145	0.2385
1935	1.145	0.2385
1936	2.384	2.365
1937	1.594	0.8985
1938	1.594	0.8985
1939	1.594	0.8985
1940	8.53	10.19
1941	10.46	3.358
1942	10.08	2.374
1943	6.925	9.095
1944	7.03	8.243
1945	7.085	7.757
1946	14.07	12.16
1947	2.384	2.365
1948	1.832	2.211
1949	5.084	5.173
1950	9.067	4.392
1951	2.989	5.318
1952	9.533	12.22
1953	6.297	8.864
1954	3.381	7.737
1955	11.47	12.39
1956	8.12	9.004
1957	2.384	2.365
1958	6.138	6.078
1959	4.998	5.421
1960	3.275	3.716
1961	8.46	10.22
1962	7.452	9.805
1963	1.514	4.473
1964	1.895	2.825
1965	1.895	2.825
1966	1.895	2.825
1967	1.984	1.971
1968	12.4	11.53
1969	2.048	2.392
1970	2.048	2.392
1971	2.048	2.392
1972	8.098	7.625
1973	7.624	8.877
1974	5.18	5.592
1975	5.18	5.592
1976	3.275	3.716
1977	1.145	0.2385
1978	5.84	4.562
1979	7.998	7.409
1980	2.054	2.236
1981	4.315	3.424
1982	4.315	3.424
1983	4.315	3.424
1984	2.054	2.236
1985	6.926	6.654
1986	7.82	8.771
1987	3.094	3.237
1988	2.566	6.228
1989	1.984	1.971
1990	7.368	1.788
1991	8.001	9.2
1992	2.054	2.236
1993	2.384	2.365
1994	1.064	4.464
1995	6.206	8.937
1996	3.947	9.396
1997	3.176	3.114
1998	3.946	5.956
1999	3.946	5.956
2000	3.946	5.956
2001	3.946	5.956
2002	4.481	7.124
2003	4.481	7.124
2004	4.481	7.124
2005	3.176	3.114
2006	2.054	2.236
2007	1.207	0.8434
2008	7.353	9.872
2009	1.207	0.8434
2010	3.962	5.972
2011	3.962	5.972
2012	8.925	1.563
2013	7.368	1.788
2014	7.368	1.788
2015	1.592	1.302
2016	6.657	3.195
2017	6.657	3.195
2018	9.86	6.758
2019	5.18	5.592
2020	2.054	2.236
2021	3.773	4.931
2022	2.285	2.721
2023	2.285	2.721
2024	11.41	13.09
2025	7.975	8.723
2026	2.054	2.236
2027	2.054	2.236
2028	2.384	2.365
2029	2.384	2.365
2030	1.207	0.8434
2031	1.207	0.8434
2032	1.207	0.8434
2033	2.384	2.365
2034	2.384	2.365
2035	1.207	0.8434
2036	1.207	0.8434
2037	1.207	0.8434
2038	1.207	0.8434
2039	7.304	7.987
2040	7.304	7.987
2041	2.054	2.236
2042	2.384	2.365
2043	2.384	2.365
2044	2.384	2.365
2045	2.384	2.365
2046	4.603	4.497
2047	2.384	2.365
2048	2.384	2.365
2049	2.384	2.365
2050	2.384	2.365
2051	2.384	2.365
2052	2.384	2.365
2053	2.384	2.365
2054	3.362	6.163
2055	3.362	6.163
2056	1.924	1.688
2057	1.207	0.8434
2058	1.207	0.8434
2059	2.384	2.365
2060	2.384	2.365
2061	2.384	2.365
2062	1.207	0.8434
2063	1.207	0.8434
2064	2.384	2.365
2065	2.384	2.365
2066	1.207	0.8434
2067	1.207	0.8434
2068	1.207	0.8434
2069	1.207	0.8434
2070	2.384	2.365
2071	2.384	2.365
2072	1.207	0.8434
2073	6.657	3.195
2074	1.207	0.8434
2075	1.207	0.8434
2076	11.25	10.03
2077	7.036	7.806
2078	7.467	9.933
2079	5.745	4.5
2080	11.41	13.09
2081	9.792	9.667
2082	1.745	1.937
2083	2.885	4.385
2084	1.591	3.633
2085	2.054	2.236
2086	2.054	2.236
2087	2.054	2.236
2088	10.67	6.201
2089	3.497	5.014
2090	2.247	2.608
2091	4.141	2.759
2092	2.241	2.311
2093	2.054	2.236
2094	10.54	12.07
2095	2.054	2.236
2096	9.15	11.78
2097	5.477	7.355
2098	4.308	7.222
2099	9.492	5.258
2100	1.207	0.8434
2101	3.854	4.74
2102	3.854	4.74
2103	1.592	1.302
2104	7.183	8.462
2105	6.314	3.804
2106	9.535	9.56
2107	1.179	0.7692
2108	4.989	8.332
2109	8.02	1.899
2110	0.4392	1.069
2111	5.41	8.463
2112	11.65	12.82
2113	7.086	3.52
2114	8.378	2.218
2115	6.926	6.654
2116	5.18	5.592
2117	7.135	9.422
2118	8.469	9.333
2119	6.667	3.518
2120	2.054	2.236
2121	4.896	6.936
2122	4.896	6.936
2123	10.31	9.675
2124	10.31	9.675
2125	4.603	4.497
2126	4.603	4.497
2127	1.924	1.688
2128	3.182	4.972
2129	1.924	1.688
2130	4.603	4.497
2131	4.603	4.497
2132	4.603	4.497
2133	2.054	2.236
2134	10.34	8.978
2135	2.247	2.608
2136	4.72	3.069
2137	1.425	2.254
2138	0.9371	0.7024
2139	2.054	2.236
2140	3.143	4.438
2141	2.054	2.236
2142	5.614	7.904
2143	3.946	5.956
2144	2.054	2.236
2145	6.981	9.245
2146	6.981	9.245
2147	3.947	6.009
2148	6.244	6.111
2149	2.054	2.236
2150	2.054	2.236
2151	3.143	4.438
2152	6.244	6.111
2153	2.029	3.401
2154	7.345	2.195
2155	1.145	0.2385
2156	2.395	6.971
2157	6.671	7.06
2158	2.384	2.365
2159	11.61	11.05
2160	11.61	11.05
2161	11.61	11.05
2162	11.61	11.05
2163	11.61	11.05
2164	11.61	11.05
2165	6.339	2.977
2166	4.697	1.575
2167	4.697	1.575
2168	3.716	1.286
2169	3.152	4.15
2170	5.341	2.044
2171	11.31	11.67
2172	2.78	1.197
2173	8.612	11.04
2174	1.145	0.2385
2175	2.454	1.503
2176	9.53	12.29
2177	6.206	8.937
2178	1.207	0.8434
2179	6.206	8.937
2180	2.645	4.382
2181	8.003	10.5
2182	4.146	2.123
2183	1.145	0.2385
2184	4.146	2.123
2185	1.589	2.647
2186	4.837	3.497
2187	4.837	3.497
2188	1.589	2.647
2189	6.796	7.96
2190	6.796	7.96
2191	3.151	6.434
2192	5.305	6.867
2193	6.725	7.616
2194	6.725	7.616
2195	7.098	8.735
2196	7.085	7.757
2197	8.113	8.75
2198	8.113	8.75
2199	2.247	2.608
2200	12.19	13.38
2201	3.538	5.358
2202	3.538	5.358
2203	11.41	13.23
2204	2.234	2.264
2205	1.924	1.688
2206	1.924	1.688
2207	5.18	5.592
2208	2.454	1.503
2209	2.454	1.503
2210	5.18	5.592
2211	2.454	1.503
2212	2.454	1.503
2213	5.18	5.592
2214	2.454	1.503
2215	2.454	1.503
2216	9.535	9.56
2217	2.454	1.503
2218	2.384	2.365
2219	2.384	2.365
2220	2.384	2.365
2221	2.454	1.503
2222	2.384	2.365
2223	2.054	2.236
2224	2.054	2.236
2225	8.491	4.447
2226	1.745	1.937
2227	7.03	8.243
2228	2.454	1.503
2229	1.745	1.937
2230	4.603	4.497
2231	2.454	1.503
2232	5.18	5.592
2233	2.454	1.503
2234	2.454	1.503
2235	2.054	2.236
2236	2.054	2.236
2237	2.054	2.236
2238	2.054	2.236
2239	2.054	2.236
2240	2.054	2.236
2241	2.054	2.236
2242	2.054	2.236
2243	2.054	2.236
2244	2.054	2.236
2245	2.054	2.236
2246	1.207	0.8434
2247	1.207	0.8434
2248	3.946	5.956
2249	12.19	13.38
2250	7.624	8.877
2251	2.227	2.897
2252	2.227	2.897
2253	9.244	6.754
2254	9.057	8.734
2255	2.054	2.236
2256	7.457	1.432
2257	0.3326	1.033
2258	1.145	0.2385
2259	8.119	4.836
2260	3.947	9.396
2261	9.107	7.693
2262	2.833	2.813
2263	2.384	2.365
2264	12.53	12.29
2265	3.549	4.369
2266	7.864	6.037
2267	2.833	2.813
2268	1.145	0.2385
2269	5.997	5.645
2270	6.218	5.67
2271	2.054	2.236
2272	2.153	0.8723
2273	2.153	0.8723
2274	2.054	2.236
2275	1.176	1.236
2276	1.019	1.209
2277	2.153	0.8723
2278	2.054	2.236
2279	4.524	10.67
2280	3.947	9.396
2281	3.947	9.396
2282	3.947	9.396
2283	3.947	9.396
2284	12.19	13.38
2285	2.384	2.365
2286	2.384	2.365
2287	2.384	2.365
2288	1.207	0.8434
2289	6.657	3.195
2290	2.384	2.365
2291	2.384	2.365
2292	2.384	2.365
2293	2.384	2.365
2294	3.947	9.396
2295	3.947	9.396
2296	6.657	3.195
2297	6.657	3.195
2298	2.384	2.365
2299	2.384	2.365
2300	2.384	2.365
2301	2.384	2.365
2302	2.054	2.236
2303	2.054	2.236
2304	2.054	2.236
2305	1.98	6.068
2306	4.141	2.759
2307	4.141	2.759
2308	2.297	2.171
2309	2.297	2.171
2310	8.468	6.115
2311	9.903	12.05
2312	4.603	4.497
2313	2.384	2.365
2314	2.384	2.365
2315	2.772	6.855
2316	1.207	0.8434
2317	1.207	0.8434
2318	2.048	2.392
2319	2.384	2.365
2320	5.341	2.044
2321	5.341	2.044
2322	2.384	2.365
2323	1.745	1.937
2324	6.634	9.264
2325	6.657	3.195
2326	6.657	3.195
2327	3.95	5.959
2328	1.745	1.937
2329	2.885	4.385
2330	7.057	6.654
2331	7.831	2.517
2332	1.745	1.937
2333	1.489	2.478
2334	6.632	7.135
2335	6.632	7.135
2336	3.342	6.614
2337	11.17	11.54
2338	1.832	2.211
2339	1.832	2.211
2340	2.794	4.55
2341	9.517	9.416
2342	2.384	2.365
2343	4.684	4.536
2344	1.288	1.24
2345	7.087	2.558
2346	8.745	5.386
2347	0.3326	1.033
2348	2.054	2.236
2349	2.054	2.236
2350	2.384	2.365
2351	1.681	2.031
2352	2.054	2.236
2353	12.29	9.973
2354	12.29	9.973
2355	7.46	5.203
2356	1.207	0.8434
2357	8.925	1.563
2358	9.339	9.322
2359	1.207	0.8434
2360	5.248	6.695
2361	8.02	6.741
2362	1.207	0.8434
2363	2.454	1.503
2364	2.454	1.503
2365	3.481	3.519
2366	2.247	2.608
2367	8.02	6.741
2368	2.054	2.236
2369	2.054	2.236
2370	2.054	2.236
2371	6.244	6.111
2372	2.054	2.236
2373	3.016	3.294
2374	3.016	3.294
2375	3.016	3.294
2376	4.006	6.443
2377	1.207	0.8434
2378	8.864	8.386
2379	1.145	0.2385
2380	11.68	11.15
2381	1.378	2.263
2382	1.378	2.263
2383	2.054	2.236
2384	1.745	1.937
2385	12.63	12.11
2386	2.067	2.024
2387	9.816	7.801
2388	2.054	2.236
2389	1.207	0.8434
2390	1.207	0.8434
2391	1.207	0.8434
2392	2.054	2.236
2393	2.153	6.442
2394	0.9371	0.7024
2395	2.497	2.571
2396	2.048	2.392
2397	1.745	1.937
2398	8.113	8.75
2399	8.9	6.117
2400	9.517	9.416
2401	1.145	0.2385
2402	1.926	1.399
2403	2.049	1.013
2404	1.926	1.399
2405	1.926	1.399
2406	1.926	1.399
2407	1.926	1.399
2408	8.75	4.716
2409	7.38	4.773
2410	2.384	2.365
2411	2.384	2.365
2412	2.384	2.365
2413	2.384	2.365
2414	2.384	2.365
2415	1.207	0.8434
2416	2.384	2.365
2417	2.384	2.365
2418	2.384	2.365
2419	2.384	2.365
2420	2.384	2.365
2421	2.384	2.365
2422	2.384	2.365
2423	2.054	2.236
2424	7.036	7.806
2425	2.054	2.236
2426	1.592	1.302
2427	2.384	2.365
2428	2.454	1.503
2429	3.946	5.956
2430	7.466	5.384
2431	8.071	9.995
2432	3.151	4.444
2433	3.048	2.144
2434	2.932	3.131
2435	5.668	7.883
2436	1.895	2.825
2437	1.895	2.825
2438	2.256	1.158
2439	8.502	7.603
2440	8.502	7.603
2441	3.773	4.931
2442	1.207	0.8434
2443	4.315	3.424
2444	8.62	10.64
2445	2.054	2.236
2446	2.054	2.236
2447	2.054	2.236
2448	5.986	6.15
2449	4.799	5.947
2450	7.752	9.304
2451	1.112	0.8869
2452	2.054	2.236
2453	9.862	10.36
2454	5.986	6.15
2455	5.986	6.15
2456	5.986	6.15
2457	1.227	1.296
2458	2.054	2.236
2459	5.986	6.15
2460	10.21	10.81
2461	1.895	2.825
2462	3.872	2.943
2463	5.645	3.326
2464	8.75	4.716
2465	8.925	1.563
2466	8.925	1.563
2467	2.384	2.365
2468	2.384	2.365
2469	7.752	9.304
2470	4.891	7.1
2471	2.251	0.4316
2472	2.297	0.9856
2473	2.297	0.9856
2474	2.297	0.9856
2475	2.297	0.9856
2476	4.687	2.746
2477	4.687	2.746
2478	7.237	7.627
2479	2.477	1.492
2480	7.237	7.627
2481	1.207	0.8434
2482	1.207	0.8434
2483	6.836	6.796
2484	1.207	0.8434
2485	7.135	9.422
2486	3.143	4.438
2487	3.176	3.114
2488	1.227	1.296
2489	7.378	3.536
2490	2.234	2.264
2491	3.176	3.114
2492	6.621	6.26
2493	3.176	3.114
2494	3.176	3.114
2495	1.227	1.296
2496	1.227	1.296
2497	2.234	2.264
2498	1.489	2.478
2499	2.054	2.236
2500	2.384	2.365
2501	3.95	5.959
2502	3.95	5.959
2503	2.247	2.608
2504	3.947	6.009
2505	3.947	6.009
2506	3.947	6.009
2507	3.947	6.009
2508	10.22	10.24
2509	2.384	2.365
2510	2.384	2.365
2511	2.384	2.365
2512	7.118	1.675
2513	2.384	2.365
2514	6.339	2.977
2515	3.266	3.354
2516	3.947	6.009
2517	10.17	10.37
2518	1.871	1.989
2519	6.339	2.977
2520	2.384	2.365
2521	10.36	7.289
2522	10.36	7.289
2523	10.36	7.289
2524	8.834	2.897
2525	3.143	4.438
2526	2.054	2.236
2527	6.621	6.26
2528	2.029	3.401
2529	2.029	3.401
2530	4.12	7.158
2531	4.12	7.158
2532	9.425	7.763
2533	2.234	2.264
2534	3.773	4.931
2535	4.146	2.123
2536	1.145	0.2385
2537	4.45	1.864
2538	9.233	8.522
2539	4.146	2.123
2540	1.145	0.2385
2541	4.45	1.864
2542	9.233	8.522
2543	2.384	2.365
2544	4.089	2.112
2545	5.248	6.695
2546	6.87	7.738
2547	3.773	4.931
2548	1.592	1.302
2549	5.303	3.332
2550	8.201	8.661
2551	2.948	5.569
2552	6.138	1.637
2553	8.176	1.55
2554	2.054	2.236
2555	9.535	9.56
2556	2.234	2.264
2557	2.048	2.392
2558	1.227	1.296
2559	7.353	9.872
2560	7.353	9.872
2561	2.234	2.264
2562	1.227	1.296
2563	3.05	3.456
2564	2.054	2.236
2565	7.353	9.872
2566	12.01	13.06
2567	10.54	12.07
2568	4.45	1.864
2569	0.8627	1.181
2570	6.912	4.738
2571	6.208	2.689
2572	6.244	6.111
2573	8.468	6.115
2574	6.671	7.06
2575	3.939	4.63
2576	3.712	1.073
2577	1.227	1.296
2578	3.207	2.701
2579	3.207	2.701
2580	2.384	2.365
2581	8.577	4.99
2582	8.577	4.99
2583	8.784	8.522
2584	1.745	1.937
2585	1.592	1.302
2586	2.234	2.264
2587	2.384	2.365
2588	2.384	2.365
2589	2.384	2.365
2590	11.15	10.22
2591	1.807	0.6865
2592	3.549	4.369
2593	3.016	3.294
2594	8.021	8.365
2595	3.094	3.237
2596	4.112	1.037
2597	2.054	2.236
2598	2.384	2.365
2599	7.053	8.733
2600	2.384	2.365
2601	1.207	3.162
2602	8.992	9.057
2603	2.384	2.365
2604	6.297	3.085
2605	1.489	2.478
2606	2.384	2.365
2607	2.247	2.608
